Age,Revenu,Genre,IMC,Achats,Score_Credit,Nombre_Enfants,Statut_Marital,Ville,Depenses_Mensuelles,Epargne,Temps_Travail,Satisfaction_Client,Anciennete_Client,Score_Sante
62,49998.0,Femme,19.3,35,459,0,Marié,Kaolack,72714.0,11446.0,23,1,14,79
39,120410.0,Femme,28.5,49,465,5,Célibataire,Thiès,98794.0,45099.0,55,2,19,23
69,90225.0,Homme,16.9,23,504,3,Célibataire,Thiès,58716.0,24524.0,32,5,1,48
37,59814.0,Homme,17.9,26,566,2,Célibataire,Thiès,76704.0,13188.0,22,4,8,31
20,100091.0,Femme,32.1,36,437,2,Divorcé,Thiès,10415.0,38587.0,25,3,13,74
71,65719.0,Femme,32.5,37,667,3,Célibataire,Kaolack,86441.0,40837.0,39,5,3,10
48,144887.0,Homme,24.2,29,742,0,Marié,Thiès,80779.0,45537.0,49,5,3,59
73,48919.0,Homme,21.2,26,316,2,Divorcé,Kaolack,92069.0,5560.0,17,2,5,67
51,88155.0,Homme,35.5,38,367,0,Divorcé,Saint-Louis,98444.0,45621.0,26,4,4,60
62,86569.0,Homme,21.2,14,432,2,Divorcé,Thiès,81435.0,43227.0,39,4,16,89
35,56328.0,Homme,29.0,25,729,4,Célibataire,Saint-Louis,19888.0,36397.0,26,1,12,4
34,39618.0,Femme,39.2,0,607,2,Célibataire,Kaolack,55299.0,11657.0,44,1,19,35
50,49675.0,Homme,19.5,3,473,4,Célibataire,Dakar,68765.0,38082.0,10,5,16,96
67,33919.0,Femme,38.6,28,711,5,Divorcé,Saint-Louis,72714.0,18840.0,58,2,18,63
58,19173.0,Femme,20.4,0,396,0,Marié,Thiès,25935.0,41430.0,33,4,0,77
32,124369.0,Homme,29.6,42,453,2,Divorcé,Dakar,83002.0,40397.0,57,2,16,31
77,41400.0,Homme,25.0,49,541,1,Marié,Saint-Louis,90631.0,11324.0,58,3,2,70
74,85305.0,Femme,39.2,45,603,1,Divorcé,Kaolack,86729.0,25247.0,34,4,13,73
60,103791.0,Homme,22.6,21,584,3,Marié,Kaolack,11320.0,17558.0,11,1,11,65
58,85533.0,Femme,25.6,10,326,1,Divorcé,Kaolack,56032.0,49262.0,34,5,14,9
49,118591.0,Homme,39.6,9,701,4,Divorcé,Saint-Louis,87763.0,19943.0,23,2,5,98
24,146060.0,Homme,28.9,16,659,1,Marié,Kaolack,27907.0,39460.0,48,1,19,20
41,54194.0,Homme,28.1,35,359,1,Marié,Saint-Louis,48002.0,41986.0,42,5,1,39
17,124903.0,Femme,22.2,46,501,1,Marié,Thiès,54838.0,44514.0,26,1,3,41
68,146461.0,Homme,32.8,25,669,2,Marié,Thiès,48912.0,15372.0,40,4,12,71
24,114303.0,Femme,16.3,47,832,3,Marié,Saint-Louis,10552.0,12631.0,19,2,12,45
24,128903.0,Homme,17.2,20,451,0,Marié,Saint-Louis,30140.0,1472.0,15,3,16,81
55,82391.0,Femme,30.4,12,401,3,Marié,Dakar,95591.0,26955.0,48,1,5,72
32,73002.0,Homme,24.2,8,745,4,Marié,Kaolack,58737.0,47367.0,34,2,10,40
16,50531.0,Femme,38.9,10,528,2,Divorcé,Thiès,43367.0,30802.0,47,4,18,93
40,19986.0,Femme,37.7,10,424,5,Marié,Thiès,90634.0,4872.0,46,1,15,3
76,47298.0,Femme,33.1,5,535,2,Marié,Dakar,34061.0,27547.0,39,4,7,98
58,16481.0,Femme,35.6,0,461,1,Divorcé,Saint-Louis,90336.0,43341.0,43,3,0,13
55,71408.0,Femme,32.0,5,652,1,Divorcé,Saint-Louis,52124.0,13691.0,27,3,9,13
57,136950.0,Femme,19.0,12,367,4,Célibataire,Dakar,55638.0,44250.0,33,5,1,52
40,140355.0,Homme,34.4,21,472,5,Célibataire,Kaolack,11982.0,4753.0,58,5,18,83
54,42798.0,Femme,21.0,30,560,2,Marié,Saint-Louis,45765.0,1833.0,36,5,13,28
50,106649.0,Femme,23.8,21,516,5,Marié,Saint-Louis,92606.0,38696.0,36,4,2,22
18,79887.0,Femme,35.7,36,423,0,Célibataire,Kaolack,64681.0,8645.0,48,5,8,84
65,34477.0,Homme,28.9,46,461,3,Célibataire,Kaolack,73232.0,39584.0,30,2,7,30
52,142815.0,Homme,36.6,26,500,2,Marié,Dakar,72349.0,49892.0,28,4,10,95
59,142426.0,Homme,21.1,49,753,5,Célibataire,Dakar,73474.0,30441.0,48,4,14,70
59,39335.0,Femme,30.6,13,701,0,Marié,Dakar,39513.0,40024.0,32,5,5,76
66,101610.0,Homme,18.0,46,761,0,Divorcé,Saint-Louis,32592.0,43317.0,48,5,1,60
45,26442.0,Homme,31.4,4,574,3,Divorcé,Dakar,33618.0,15062.0,57,4,0,22
53,61289.0,Femme,34.3,35,505,0,Célibataire,Saint-Louis,61632.0,9635.0,53,3,2,7
49,68747.0,Femme,30.0,31,339,4,Divorcé,Thiès,25409.0,20064.0,56,3,17,75
27,52327.0,Homme,22.4,33,572,0,Divorcé,Kaolack,19529.0,9940.0,24,5,13,99
34,87827.0,Femme,16.8,6,392,5,Divorcé,Kaolack,34154.0,35169.0,52,3,16,15
52,121464.0,Femme,18.9,41,341,4,Divorcé,Thiès,42882.0,13111.0,11,2,1,25
59,146184.0,Femme,30.9,47,764,0,Marié,Dakar,54917.0,44131.0,44,2,18,28
74,102051.0,Femme,38.4,9,678,1,Marié,Saint-Louis,92488.0,45200.0,29,2,8,92
74,74722.0,Homme,21.0,49,406,0,Célibataire,Saint-Louis,,29739.0,37,4,7,5
64,107036.0,Femme,33.6,16,627,4,Divorcé,Saint-Louis,85281.0,42746.0,24,4,9,36
76,81960.0,Homme,36.8,29,364,0,Divorcé,Kaolack,,17793.0,25,4,8,32
32,34552.0,Homme,28.5,20,664,0,Divorcé,Dakar,78225.0,18146.0,42,4,7,94
25,15887.0,Homme,32.1,12,783,0,Célibataire,Saint-Louis,62492.0,33677.0,56,4,6,45
72,46802.0,Homme,35.6,0,323,4,Marié,Saint-Louis,12988.0,760.0,21,5,5,60
70,100024.0,Femme,22.3,0,839,0,Divorcé,Saint-Louis,45919.0,23022.0,48,3,1,40
64,133639.0,Femme,23.1,46,361,3,Marié,Thiès,58426.0,5612.0,48,5,8,17
54,72134.0,Homme,37.0,41,337,2,Marié,Dakar,21230.0,9013.0,50,3,15,18
67,147413.0,Homme,35.0,38,324,0,Célibataire,Kaolack,93301.0,39113.0,11,4,17,1
44,105327.0,Femme,19.4,24,709,4,Marié,Kaolack,15902.0,3574.0,28,5,8,91
30,146410.0,Homme,29.1,45,760,3,Divorcé,Thiès,76758.0,32480.0,25,3,3,95
58,26344.0,Homme,18.5,31,716,2,Marié,Kaolack,37050.0,7838.0,52,1,8,61
23,147822.0,Femme,17.1,23,656,4,Divorcé,Saint-Louis,84586.0,28363.0,53,3,1,82
76,82957.0,Femme,31.8,47,682,1,Marié,Thiès,79110.0,31368.0,34,5,8,15
36,120423.0,Homme,28.8,46,457,2,Divorcé,Thiès,86693.0,32228.0,10,4,8,93
54,73053.0,Homme,18.0,43,732,4,Célibataire,Kaolack,29575.0,49711.0,11,2,17,21
73,,Femme,16.8,8,347,2,Marié,Dakar,68940.0,46097.0,57,2,10,13
34,105600.0,Homme,inconnu,39,627,0,Marié,Dakar,50244.0,28639.0,36,2,12,55
38,137732.0,Homme,16.7,49,732,0,Divorcé,Dakar,93481.0,14823.0,11,4,5,64
26,52641.0,Femme,26.7,22,730,0,Divorcé,Dakar,24962.0,23510.0,39,2,8,44
26,44711.0,Femme,28.1,49,355,5,Marié,Thiès,87332.0,38333.0,19,5,15,53
39,,Homme,18.8,12,567,1,Divorcé,Thiès,34450.0,4435.0,28,4,3,65
68,121896.0,Homme,20.1,31,368,0,Célibataire,Kaolack,63494.0,38418.0,51,2,1,85
51,,Homme,24.4,49,748,1,Marié,Dakar,55037.0,20553.0,25,1,6,45
55,71276.0,Femme,34.3,14,556,0,Célibataire,Dakar,93040.0,7436.0,22,4,14,32
39,34541.0,Homme,28.2,35,789,5,Marié,Kaolack,40041.0,36476.0,57,4,5,78
18,109457.0,Homme,31.3,48,348,2,Célibataire,Kaolack,20715.0,47219.0,59,3,10,49
